ID,Frame Name,Cycle Time [ms],Launch Type,Launch Parameter,Signal Byte No.,Signal Bit No.,Signal Name,Signal Function,Signal Length [Bit],Signal Default, Signal Not Available,Byteorder,is signed,FC,C,Name / Phys. Range,Function / Increment Unit,Value,frame.,signal.
18Eh,GW_18E,10,Cyclic,,15,0,EMS_BrakePedalStatus,"±íÊ¾¼ÝÊ»Ô±²ÈÏÂÖÆ¶¯Ì¤°åµÄÕæÊµ×´Ì¬
ACM½ÓÊÕÎªAT×¨ÓÃ ",2,0, ,m,u,r,,0..3,,"0: NotPressed, 1: Pressed, 2: Reserved, 3: Error",,
18Eh,GW_18E,10,Cyclic,,15,0,EMS_BrakePedalStatus,"±íÊ¾¼ÝÊ»Ô±²ÈÏÂÖÆ¶¯Ì¤°åµÄÕæÊµ×´Ì¬
ACM½ÓÊÕÎªAT×¨ÓÃ ",2,0, ,m,u,r,,0..3,,"0: NotPressed, 1: Pressed, 2: Reserved, 3: Error",,
18Eh,GW_18E,10,Cyclic,,15,4,EMS_RollingCounter_196,ACM½ÓÊÕÎªAT×¨ÓÃ ,4,0, ,m,u,r,,0..15,,,,
18Eh,GW_18E,10,Cyclic,,16,0,EMS_CRCCheck_196,ACM½ÓÊÕÎªAT×¨ÓÃ ,8,0, ,m,u,r,,0..255,,,,
18Eh,GW_18E,10,Cyclic,,19,0,EMS_TorqueConstant,,8,0, ,m,u,r,,0..2540,10  NM,,,
18Eh,GW_18E,10,Cyclic,,20,0,EMS_MaxIndicatedTorq,TCU½ÓÊÕÎªDCT×¨ÓÃ ,8,0.000, ,m,u,r,,0..99.568,0.392  %,,,
18Eh,GW_18E,10,Cyclic,,21,0,EMS_MinIndicatedTorq,TCU½ÓÊÕÎªDCT×¨ÓÃ ,8,0.000, ,m,u,r,,0..99.568,0.392  %,,,
18Eh,GW_18E,10,Cyclic,,3,0,EMS_FrictionalTorq,,16,0.000000, ,m,u,r,,0..99.9988,0.001526  %,,,
18Eh,GW_18E,10,Cyclic,,23,0,EMS_EngineStatus,ACM½ÓÊÕÎªAT/DCT×¨ÓÃ ,2,0, ,m,u,r,,0..3,,"0: Stop, 1: Crank, 2: Running, 3: Reserved",,
18Eh,GW_18E,10,Cyclic,,23,0,EMS_EngineStatus,ACM½ÓÊÕÎªAT/DCT×¨ÓÃ ,2,0, ,m,u,r,,0..3,,"0: Stop, 1: Crank, 2: Running, 3: Reserved",,
18Eh,GW_18E,10,Cyclic,,23,0,EMS_EngineStatus,ACM½ÓÊÕÎªAT/DCT×¨ÓÃ ,2,0, ,m,u,r,,0..3,,"0: Stop, 1: Crank, 2: Running, 3: Reserved",,
18Eh,GW_18E,10,Cyclic,,23,0,EMS_EngineStatus,ACM½ÓÊÕÎªAT/DCT×¨ÓÃ ,2,0, ,m,u,r,,0..3,,"0: Stop, 1: Crank, 2: Running, 3: Reserved",,
18Eh,GW_18E,10,Cyclic,,23,4,EMS_RollingCounter_1A6,ACM½ÓÊÕÎªAT/DCT×¨ÓÃ ,4,0, ,m,u,r,,0..15,,,,
18Eh,GW_18E,10,Cyclic,,24,0,EMS_CRCCheck_1A6,ACM½ÓÊÕÎªAT/DCT×¨ÓÃ ,8,0, ,m,u,r,,0..255,,,,
18Eh,GW_18E,10,Cyclic,,30,4,EMS_RollingCounter_18E,,4,0, ,m,u,r,,0..15,,,,
18Eh,GW_18E,10,Cyclic,,31,0,EMS_CRCCheck_18E,,16,0, ,m,u,r,,0..65535,,,,
18Eh,GW_18E,10,Cyclic,,5,0,EMS_IndicatedRealEngTorq,,16,0.000000, ,m,u,r,,0..99.9988,0.001526  %,,,
18Eh,GW_18E,10,Cyclic,,7,2,EMS_TorqFailure,,1,0, ,m,u,r,,0..1,,"1: Failure, 0: No Failure",,
18Eh,GW_18E,10,Cyclic,,7,2,EMS_TorqFailure,,1,0, ,m,u,r,,0..1,,"1: Failure, 0: No Failure",,
18Eh,GW_18E,10,Cyclic,,7,4,EMS_RollingCounter_184,,4,0, ,m,u,r,,0..15,,,,
18Eh,GW_18E,10,Cyclic,,8,0,EMS_CRCCheck_184, ,8,0, ,m,u,r,,0..255,,,,
18Eh,GW_18E,10,Cyclic,,9,0,EMS_RealAccPedal,,8,0.000, ,m,u,r,,0..99.568,0.392  %,,,
18Eh,GW_18E,10,Cyclic,,10,1,EMS_EngineFuelCutOff,TCU½ÓÊÕÎªDCT×¨ÓÃ ,1,0, ,m,u,r,,0..1,,"0: False, 1: True",,
18Eh,GW_18E,10,Cyclic,,10,1,EMS_EngineFuelCutOff,TCU½ÓÊÕÎªDCT×¨ÓÃ ,1,0, ,m,u,r,,0..1,,"0: False, 1: True",,
18Eh,GW_18E,10,Cyclic,,10,3,EMS_EngineSpeedError,,1,0, ,m,u,r,,0..1,,"0: No error, 1: Error",,
18Eh,GW_18E,10,Cyclic,,10,3,EMS_EngineSpeedError,,1,0, ,m,u,r,,0..1,,"0: No error, 1: Error",,
18Eh,GW_18E,10,Cyclic,,10,5,EMS_AccpedelError,,1,0, ,m,u,r,,0..1,,"0: No error, 1: Error",,
18Eh,GW_18E,10,Cyclic,,10,5,EMS_AccpedelError,,1,0, ,m,u,r,,0..1,,"0: No error, 1: Error",,
18Eh,GW_18E,10,Cyclic,,11,0,EMS_EngineSpeed,,16,0.00, ,m,u,r,,0..16383.5,0.25  Rpm,"0: 0~16383.5Rmp, 65535: Invalid",,
18Eh,GW_18E,10,Cyclic,,11,0,EMS_EngineSpeed,,16,0.00, ,m,u,r,,0..16383.5,0.25  Rpm,"0: 0~16383.5Rmp, 65535: Invalid",,
197h,GW_197,10,Cyclic,,1,0,EPB_FailStatus,TCU½ÓÊÕÎªDCT×¨ÓÃ ,2,0, ,m,u,r,,0..3,,"0: no error in EPB ¨C external apply available, 1: not defined, 2: not defined, 3: error in EPB ¨C no external apply allowed",,
197h,GW_197,10,Cyclic,,1,0,EPB_FailStatus,TCU½ÓÊÕÎªDCT×¨ÓÃ ,2,0, ,m,u,r,,0..3,,"0: no error in EPB ¨C external apply available, 1: not defined, 2: not defined, 3: error in EPB ¨C no external apply allowed",,
197h,GW_197,10,Cyclic,,1,0,EPB_FailStatus,TCU½ÓÊÕÎªDCT×¨ÓÃ ,2,0, ,m,u,r,,0..3,,"0: no error in EPB ¨C external apply available, 1: not defined, 2: not defined, 3: error in EPB ¨C no external apply allowed",,
197h,GW_197,10,Cyclic,,1,0,EPB_FailStatus,TCU½ÓÊÕÎªDCT×¨ÓÃ ,2,0, ,m,u,r,,0..3,,"0: no error in EPB ¨C external apply available, 1: not defined, 2: not defined, 3: error in EPB ¨C no external apply allowed",,
197h,GW_197,10,Cyclic,,1,3,EPB_SwitchPositionValid,,1,1, ,m,u,r,,0..1,,"0: valid _full function, 1: error, init or substitute value (no function)",,
197h,GW_197,10,Cyclic,,1,3,EPB_SwitchPositionValid,,1,1, ,m,u,r,,0..1,,"0: valid _full function, 1: error, init or substitute value (no function)",,
197h,GW_197,10,Cyclic,,1,4,EPB_SwitchPosition,,2,0, ,m,u,r,,0..3,,"0: no request, 1: Release request, 2: Apply request, 3: Error",,
197h,GW_197,10,Cyclic,,1,4,EPB_SwitchPosition,,2,0, ,m,u,r,,0..3,,"0: no request, 1: Release request, 2: Apply request, 3: Error",,
197h,GW_197,10,Cyclic,,1,4,EPB_SwitchPosition,,2,0, ,m,u,r,,0..3,,"0: no request, 1: Release request, 2: Apply request, 3: Error",,
197h,GW_197,10,Cyclic,,1,4,EPB_SwitchPosition,,2,0, ,m,u,r,,0..3,,"0: no request, 1: Release request, 2: Apply request, 3: Error",,
197h,GW_197,10,Cyclic,,3,0,EPB_Status,,2,0, ,m,u,r,,0..3,,"0: both brakes released, 1: both brakes applied, 2: both brakes in operation (applying/releasing), 3: unknown",,
197h,GW_197,10,Cyclic,,3,0,EPB_Status,,2,0, ,m,u,r,,0..3,,"0: both brakes released, 1: both brakes applied, 2: both brakes in operation (applying/releasing), 3: unknown",,
197h,GW_197,10,Cyclic,,3,0,EPB_Status,,2,0, ,m,u,r,,0..3,,"0: both brakes released, 1: both brakes applied, 2: both brakes in operation (applying/releasing), 3: unknown",,
197h,GW_197,10,Cyclic,,3,0,EPB_Status,,2,0, ,m,u,r,,0..3,,"0: both brakes released, 1: both brakes applied, 2: both brakes in operation (applying/releasing), 3: unknown",,
197h,GW_197,10,Cyclic,,3,2,EPB_AchievedClampForce,TCU½ÓÊÕÎªDCT×¨ÓÃ ,5,29, ,m,u,r,,0..31,KN,"0: ClampForce, 30: Reserved, 31: Error",,
197h,GW_197,10,Cyclic,,3,2,EPB_AchievedClampForce,TCU½ÓÊÕÎªDCT×¨ÓÃ ,5,29, ,m,u,r,,0..31,KN,"0: ClampForce, 30: Reserved, 31: Error",,
197h,GW_197,10,Cyclic,,3,2,EPB_AchievedClampForce,TCU½ÓÊÕÎªDCT×¨ÓÃ ,5,29, ,m,u,r,,0..31,KN,"0: ClampForce, 30: Reserved, 31: Error",,
197h,GW_197,10,Cyclic,,7,4,ESP_RollingCounter_197,TCU½ÓÊÕÎªDCT×¨ÓÃ ,4,0, ,m,u,r,,0..15,,,,
197h,GW_197,10,Cyclic,,8,0,ESP_CRCCheck_197, ,8,0, ,m,u,r,,0..255,,,,
1A8h,GW_1A8,10,Cyclic,,1,3,TCU_TransFailureStatus,AT/DCT ,2,0, ,m,u,r,,0..3,,"0: Normal, 1: Failwithoutlimphomemode, 2: Failwithlimphomemode, 3: undefine",,
1A8h,GW_1A8,10,Cyclic,,1,3,TCU_TransFailureStatus,AT/DCT ,2,0, ,m,u,r,,0..3,,"0: Normal, 1: Failwithoutlimphomemode, 2: Failwithlimphomemode, 3: undefine",,
1A8h,GW_1A8,10,Cyclic,,1,3,TCU_TransFailureStatus,AT/DCT ,2,0, ,m,u,r,,0..3,,"0: Normal, 1: Failwithoutlimphomemode, 2: Failwithlimphomemode, 3: undefine",,
1A8h,GW_1A8,10,Cyclic,,1,3,TCU_TransFailureStatus,AT/DCT ,2,0, ,m,u,r,,0..3,,"0: Normal, 1: Failwithoutlimphomemode, 2: Failwithlimphomemode, 3: undefine",,
1A8h,GW_1A8,10,Cyclic,,1,7,TCU_FastOnMode,DCT×¨ÓÃ ,1,0, ,m,u,r,,0..1,,"0: Off, 1: On",,
1A8h,GW_1A8,10,Cyclic,,1,7,TCU_FastOnMode,DCT×¨ÓÃ ,1,0, ,m,u,r,,0..1,,"0: Off, 1: On",,
1A8h,GW_1A8,10,Cyclic,,2,2,TCU_ActualGearValid,AT/DCT ,1,0, ,m,u,r,,0..1,,"0: Valid, 1: Invalid",,
1A8h,GW_1A8,10,Cyclic,,2,2,TCU_ActualGearValid,AT/DCT ,1,0, ,m,u,r,,0..1,,"0: Valid, 1: Invalid",,
1A8h,GW_1A8,10,Cyclic,,2,3,TCU_ShiftPostionValid,"AT/DCT
ACM½ÓÊÕÎªAT×¨ÓÃ ",1,0, ,m,u,r,,0..1,,"0: Valid, 1: Invalid",,
1A8h,GW_1A8,10,Cyclic,,2,3,TCU_ShiftPostionValid,"AT/DCT
ACM½ÓÊÕÎªAT×¨ÓÃ ",1,0, ,m,u,r,,0..1,,"0: Valid, 1: Invalid",,
1A8h,GW_1A8,10,Cyclic,,2,4,TCU_ActualGear,AT/DCT ,4,0, ,m,u,r,,0..15,,"0: Neutral, 1: 1stgear, 2: 2ndgear, 3: 3rdgear, 4: 4tgear, 5: 5tgear, 6: 6tgear, 7: 7tgear, 8: 8tgear, 9: Reverse, 10: Parking, 11: Reserved, 12: Reserved, 13: Reserved, 14: Reserved, 15: Invalid",,
1A8h,GW_1A8,10,Cyclic,,2,4,TCU_ActualGear,AT/DCT ,4,0, ,m,u,r,,0..15,,"0: Neutral, 1: 1stgear, 2: 2ndgear, 3: 3rdgear, 4: 4tgear, 5: 5tgear, 6: 6tgear, 7: 7tgear, 8: 8tgear, 9: Reverse, 10: Parking, 11: Reserved, 12: Reserved, 13: Reserved, 14: Reserved, 15: Invalid",,
1A8h,GW_1A8,10,Cyclic,,2,4,TCU_ActualGear,AT/DCT ,4,0, ,m,u,r,,0..15,,"0: Neutral, 1: 1stgear, 2: 2ndgear, 3: 3rdgear, 4: 4tgear, 5: 5tgear, 6: 6tgear, 7: 7tgear, 8: 8tgear, 9: Reverse, 10: Parking, 11: Reserved, 12: Reserved, 13: Reserved, 14: Reserved, 15: Invalid",,
1A8h,GW_1A8,10,Cyclic,,2,4,TCU_ActualGear,AT/DCT ,4,0, ,m,u,r,,0..15,,"0: Neutral, 1: 1stgear, 2: 2ndgear, 3: 3rdgear, 4: 4tgear, 5: 5tgear, 6: 6tgear, 7: 7tgear, 8: 8tgear, 9: Reverse, 10: Parking, 11: Reserved, 12: Reserved, 13: Reserved, 14: Reserved, 15: Invalid",,
1A8h,GW_1A8,10,Cyclic,,2,4,TCU_ActualGear,AT/DCT ,4,0, ,m,u,r,,0..15,,"0: Neutral, 1: 1stgear, 2: 2ndgear, 3: 3rdgear, 4: 4tgear, 5: 5tgear, 6: 6tgear, 7: 7tgear, 8: 8tgear, 9: Reverse, 10: Parking, 11: Reserved, 12: Reserved, 13: Reserved, 14: Reserved, 15: Invalid",,
1A8h,GW_1A8,10,Cyclic,,2,4,TCU_ActualGear,AT/DCT ,4,0, ,m,u,r,,0..15,,"0: Neutral, 1: 1stgear, 2: 2ndgear, 3: 3rdgear, 4: 4tgear, 5: 5tgear, 6: 6tgear, 7: 7tgear, 8: 8tgear, 9: Reverse, 10: Parking, 11: Reserved, 12: Reserved, 13: Reserved, 14: Reserved, 15: Invalid",,
1A8h,GW_1A8,10,Cyclic,,2,4,TCU_ActualGear,AT/DCT ,4,0, ,m,u,r,,0..15,,"0: Neutral, 1: 1stgear, 2: 2ndgear, 3: 3rdgear, 4: 4tgear, 5: 5tgear, 6: 6tgear, 7: 7tgear, 8: 8tgear, 9: Reverse, 10: Parking, 11: Reserved, 12: Reserved, 13: Reserved, 14: Reserved, 15: Invalid",,
1A8h,GW_1A8,10,Cyclic,,2,4,TCU_ActualGear,AT/DCT ,4,0, ,m,u,r,,0..15,,"0: Neutral, 1: 1stgear, 2: 2ndgear, 3: 3rdgear, 4: 4tgear, 5: 5tgear, 6: 6tgear, 7: 7tgear, 8: 8tgear, 9: Reverse, 10: Parking, 11: Reserved, 12: Reserved, 13: Reserved, 14: Reserved, 15: Invalid",,
1A8h,GW_1A8,10,Cyclic,,2,4,TCU_ActualGear,AT/DCT ,4,0, ,m,u,r,,0..15,,"0: Neutral, 1: 1stgear, 2: 2ndgear, 3: 3rdgear, 4: 4tgear, 5: 5tgear, 6: 6tgear, 7: 7tgear, 8: 8tgear, 9: Reverse, 10: Parking, 11: Reserved, 12: Reserved, 13: Reserved, 14: Reserved, 15: Invalid",,
1A8h,GW_1A8,10,Cyclic,,2,4,TCU_ActualGear,AT/DCT ,4,0, ,m,u,r,,0..15,,"0: Neutral, 1: 1stgear, 2: 2ndgear, 3: 3rdgear, 4: 4tgear, 5: 5tgear, 6: 6tgear, 7: 7tgear, 8: 8tgear, 9: Reverse, 10: Parking, 11: Reserved, 12: Reserved, 13: Reserved, 14: Reserved, 15: Invalid",,
1A8h,GW_1A8,10,Cyclic,,2,4,TCU_ActualGear,AT/DCT ,4,0, ,m,u,r,,0..15,,"0: Neutral, 1: 1stgear, 2: 2ndgear, 3: 3rdgear, 4: 4tgear, 5: 5tgear, 6: 6tgear, 7: 7tgear, 8: 8tgear, 9: Reverse, 10: Parking, 11: Reserved, 12: Reserved, 13: Reserved, 14: Reserved, 15: Invalid",,
1A8h,GW_1A8,10,Cyclic,,2,4,TCU_ActualGear,AT/DCT ,4,0, ,m,u,r,,0..15,,"0: Neutral, 1: 1stgear, 2: 2ndgear, 3: 3rdgear, 4: 4tgear, 5: 5tgear, 6: 6tgear, 7: 7tgear, 8: 8tgear, 9: Reverse, 10: Parking, 11: Reserved, 12: Reserved, 13: Reserved, 14: Reserved, 15: Invalid",,
1A8h,GW_1A8,10,Cyclic,,2,4,TCU_ActualGear,AT/DCT ,4,0, ,m,u,r,,0..15,,"0: Neutral, 1: 1stgear, 2: 2ndgear, 3: 3rdgear, 4: 4tgear, 5: 5tgear, 6: 6tgear, 7: 7tgear, 8: 8tgear, 9: Reverse, 10: Parking, 11: Reserved, 12: Reserved, 13: Reserved, 14: Reserved, 15: Invalid",,
1A8h,GW_1A8,10,Cyclic,,2,4,TCU_ActualGear,AT/DCT ,4,0, ,m,u,r,,0..15,,"0: Neutral, 1: 1stgear, 2: 2ndgear, 3: 3rdgear, 4: 4tgear, 5: 5tgear, 6: 6tgear, 7: 7tgear, 8: 8tgear, 9: Reverse, 10: Parking, 11: Reserved, 12: Reserved, 13: Reserved, 14: Reserved, 15: Invalid",,
1A8h,GW_1A8,10,Cyclic,,2,4,TCU_ActualGear,AT/DCT ,4,0, ,m,u,r,,0..15,,"0: Neutral, 1: 1stgear, 2: 2ndgear, 3: 3rdgear, 4: 4tgear, 5: 5tgear, 6: 6tgear, 7: 7tgear, 8: 8tgear, 9: Reverse, 10: Parking, 11: Reserved, 12: Reserved, 13: Reserved, 14: Reserved, 15: Invalid",,
1A8h,GW_1A8,10,Cyclic,,2,4,TCU_ActualGear,AT/DCT ,4,0, ,m,u,r,,0..15,,"0: Neutral, 1: 1stgear, 2: 2ndgear, 3: 3rdgear, 4: 4tgear, 5: 5tgear, 6: 6tgear, 7: 7tgear, 8: 8tgear, 9: Reverse, 10: Parking, 11: Reserved, 12: Reserved, 13: Reserved, 14: Reserved, 15: Invalid",,
1A8h,GW_1A8,10,Cyclic,,3,0,TCU_GearShiftPosition,"AT/DCT
ACM½ÓÊÕÎªAT×¨ÓÃ ",4,14, ,m,u,r,,0..15,,"0: Parking, 1: Reverse, 2: Neutral, 3: D, 4: D3, 5: D2, 6: L, 7: M_or_S, 8: Reserved, 9: Reserved, 10: Reserved, 11: Reserved, 12: Reserved, 13: Reserved, 14: Unreliable, 15: Invalid",,
1A8h,GW_1A8,10,Cyclic,,3,0,TCU_GearShiftPosition,"AT/DCT
ACM½ÓÊÕÎªAT×¨ÓÃ ",4,14, ,m,u,r,,0..15,,"0: Parking, 1: Reverse, 2: Neutral, 3: D, 4: D3, 5: D2, 6: L, 7: M_or_S, 8: Reserved, 9: Reserved, 10: Reserved, 11: Reserved, 12: Reserved, 13: Reserved, 14: Unreliable, 15: Invalid",,
1A8h,GW_1A8,10,Cyclic,,3,0,TCU_GearShiftPosition,"AT/DCT
ACM½ÓÊÕÎªAT×¨ÓÃ ",4,14, ,m,u,r,,0..15,,"0: Parking, 1: Reverse, 2: Neutral, 3: D, 4: D3, 5: D2, 6: L, 7: M_or_S, 8: Reserved, 9: Reserved, 10: Reserved, 11: Reserved, 12: Reserved, 13: Reserved, 14: Unreliable, 15: Invalid",,
1A8h,GW_1A8,10,Cyclic,,3,0,TCU_GearShiftPosition,"AT/DCT
ACM½ÓÊÕÎªAT×¨ÓÃ ",4,14, ,m,u,r,,0..15,,"0: Parking, 1: Reverse, 2: Neutral, 3: D, 4: D3, 5: D2, 6: L, 7: M_or_S, 8: Reserved, 9: Reserved, 10: Reserved, 11: Reserved, 12: Reserved, 13: Reserved, 14: Unreliable, 15: Invalid",,
1A8h,GW_1A8,10,Cyclic,,3,0,TCU_GearShiftPosition,"AT/DCT
ACM½ÓÊÕÎªAT×¨ÓÃ ",4,14, ,m,u,r,,0..15,,"0: Parking, 1: Reverse, 2: Neutral, 3: D, 4: D3, 5: D2, 6: L, 7: M_or_S, 8: Reserved, 9: Reserved, 10: Reserved, 11: Reserved, 12: Reserved, 13: Reserved, 14: Unreliable, 15: Invalid",,
1A8h,GW_1A8,10,Cyclic,,3,0,TCU_GearShiftPosition,"AT/DCT
ACM½ÓÊÕÎªAT×¨ÓÃ ",4,14, ,m,u,r,,0..15,,"0: Parking, 1: Reverse, 2: Neutral, 3: D, 4: D3, 5: D2, 6: L, 7: M_or_S, 8: Reserved, 9: Reserved, 10: Reserved, 11: Reserved, 12: Reserved, 13: Reserved, 14: Unreliable, 15: Invalid",,
1A8h,GW_1A8,10,Cyclic,,3,0,TCU_GearShiftPosition,"AT/DCT
ACM½ÓÊÕÎªAT×¨ÓÃ ",4,14, ,m,u,r,,0..15,,"0: Parking, 1: Reverse, 2: Neutral, 3: D, 4: D3, 5: D2, 6: L, 7: M_or_S, 8: Reserved, 9: Reserved, 10: Reserved, 11: Reserved, 12: Reserved, 13: Reserved, 14: Unreliable, 15: Invalid",,
1A8h,GW_1A8,10,Cyclic,,3,0,TCU_GearShiftPosition,"AT/DCT
ACM½ÓÊÕÎªAT×¨ÓÃ ",4,14, ,m,u,r,,0..15,,"0: Parking, 1: Reverse, 2: Neutral, 3: D, 4: D3, 5: D2, 6: L, 7: M_or_S, 8: Reserved, 9: Reserved, 10: Reserved, 11: Reserved, 12: Reserved, 13: Reserved, 14: Unreliable, 15: Invalid",,
1A8h,GW_1A8,10,Cyclic,,3,0,TCU_GearShiftPosition,"AT/DCT
ACM½ÓÊÕÎªAT×¨ÓÃ ",4,14, ,m,u,r,,0..15,,"0: Parking, 1: Reverse, 2: Neutral, 3: D, 4: D3, 5: D2, 6: L, 7: M_or_S, 8: Reserved, 9: Reserved, 10: Reserved, 11: Reserved, 12: Reserved, 13: Reserved, 14: Unreliable, 15: Invalid",,
1A8h,GW_1A8,10,Cyclic,,3,0,TCU_GearShiftPosition,"AT/DCT
ACM½ÓÊÕÎªAT×¨ÓÃ ",4,14, ,m,u,r,,0..15,,"0: Parking, 1: Reverse, 2: Neutral, 3: D, 4: D3, 5: D2, 6: L, 7: M_or_S, 8: Reserved, 9: Reserved, 10: Reserved, 11: Reserved, 12: Reserved, 13: Reserved, 14: Unreliable, 15: Invalid",,
1A8h,GW_1A8,10,Cyclic,,3,0,TCU_GearShiftPosition,"AT/DCT
ACM½ÓÊÕÎªAT×¨ÓÃ ",4,14, ,m,u,r,,0..15,,"0: Parking, 1: Reverse, 2: Neutral, 3: D, 4: D3, 5: D2, 6: L, 7: M_or_S, 8: Reserved, 9: Reserved, 10: Reserved, 11: Reserved, 12: Reserved, 13: Reserved, 14: Unreliable, 15: Invalid",,
1A8h,GW_1A8,10,Cyclic,,3,0,TCU_GearShiftPosition,"AT/DCT
ACM½ÓÊÕÎªAT×¨ÓÃ ",4,14, ,m,u,r,,0..15,,"0: Parking, 1: Reverse, 2: Neutral, 3: D, 4: D3, 5: D2, 6: L, 7: M_or_S, 8: Reserved, 9: Reserved, 10: Reserved, 11: Reserved, 12: Reserved, 13: Reserved, 14: Unreliable, 15: Invalid",,
1A8h,GW_1A8,10,Cyclic,,3,0,TCU_GearShiftPosition,"AT/DCT
ACM½ÓÊÕÎªAT×¨ÓÃ ",4,14, ,m,u,r,,0..15,,"0: Parking, 1: Reverse, 2: Neutral, 3: D, 4: D3, 5: D2, 6: L, 7: M_or_S, 8: Reserved, 9: Reserved, 10: Reserved, 11: Reserved, 12: Reserved, 13: Reserved, 14: Unreliable, 15: Invalid",,
1A8h,GW_1A8,10,Cyclic,,3,0,TCU_GearShiftPosition,"AT/DCT
ACM½ÓÊÕÎªAT×¨ÓÃ ",4,14, ,m,u,r,,0..15,,"0: Parking, 1: Reverse, 2: Neutral, 3: D, 4: D3, 5: D2, 6: L, 7: M_or_S, 8: Reserved, 9: Reserved, 10: Reserved, 11: Reserved, 12: Reserved, 13: Reserved, 14: Unreliable, 15: Invalid",,
1A8h,GW_1A8,10,Cyclic,,3,0,TCU_GearShiftPosition,"AT/DCT
ACM½ÓÊÕÎªAT×¨ÓÃ ",4,14, ,m,u,r,,0..15,,"0: Parking, 1: Reverse, 2: Neutral, 3: D, 4: D3, 5: D2, 6: L, 7: M_or_S, 8: Reserved, 9: Reserved, 10: Reserved, 11: Reserved, 12: Reserved, 13: Reserved, 14: Unreliable, 15: Invalid",,
1A8h,GW_1A8,10,Cyclic,,3,0,TCU_GearShiftPosition,"AT/DCT
ACM½ÓÊÕÎªAT×¨ÓÃ ",4,14, ,m,u,r,,0..15,,"0: Parking, 1: Reverse, 2: Neutral, 3: D, 4: D3, 5: D2, 6: L, 7: M_or_S, 8: Reserved, 9: Reserved, 10: Reserved, 11: Reserved, 12: Reserved, 13: Reserved, 14: Unreliable, 15: Invalid",,
1A8h,GW_1A8,10,Cyclic,,4,3,TCU_VehicleSpeed,"AT/DCT
ACM½ÓÊÕÎªAT×¨ÓÃ ",13,0.00000, ,m,u,r,,0..360,0.05625  km/h,,,
1A8h,GW_1A8,10,Cyclic,,7,4,TCU_RollingCounter_1A8,"AT/DCT
ACM½ÓÊÕÎªAT×¨ÓÃ
rollingcounter ",4,0, ,m,u,r,,0..15,,,,
1A8h,GW_1A8,10,Cyclic,,8,0,TCU_CRCCheck_1A8,ACM½ÓÊÕÎªAT×¨ÓÃ ,8,0, ,m,u,r,,0..255,,,,
1BAh,FC_1BA,10,Cyclic,,1,0,ACC_MotorTorqueMaxLimitRequest, ,11,0.00, ,m,u,s,,-20.48..20.44,0.02  Nm,2047:  Reserved,,
1BAh,FC_1BA,10,Cyclic,,2,3,ACC_MotorTorqueMinLimitRequest, ,11,0.00, ,m,u,s,,-20.48..20.44,0.02  Nm,2047:  Reserved,,
1BAh,FC_1BA,10,Cyclic,,25,0,ADS_MesssageCounter_1BA, ,6,0, ,m,u,s,,0..63,,,,
1BAh,FC_1BA,10,Cyclic,,25,6,ADS_ResetFlag_1BA, ,2,0, ,m,u,s,,0..3,,,,
1BAh,FC_1BA,10,Cyclic,,26,0,ADS_Authernticator_1BA, ,56,0, ,m,u,s,,0..0,,,,
1BAh,FC_1BA,10,Cyclic,,3,6,ACC_LatAngReq, ,14,0.0, ,m,u,s,,-720..720,0.1  degree,14410: Reserved,,
1BAh,FC_1BA,10,Cyclic,,5,4,ACC_LatAngReqActive, ,1,0, ,m,u,s,,0..1,,"0: not Active, 1: Active",,
1BAh,FC_1BA,10,Cyclic,,5,4,ACC_LatAngReqActive, ,1,0, ,m,u,s,,0..1,,"0: not Active, 1: Active",,
1BAh,FC_1BA,10,Cyclic,,5,5,ADS_ESSActive, ,1,0, ,m,u,s,,0..1,,"0: not active, 1: active",,
1BAh,FC_1BA,10,Cyclic,,5,5,ADS_ESSActive, ,1,0, ,m,u,s,,0..1,,"0: not active, 1: active",,
1BAh,FC_1BA,10,Cyclic,,7,4,ACC_RollingCounter_1BA_0,"GW±¨ÎÄ×ª·¢
rolling counter ",4,0, ,m,u,s,,0..15,,,,
1BAh,FC_1BA,10,Cyclic,,8,0,ACC_CRCCheck_1BA_0, ,8,0, ,m,u,s,,0..255,,,,
20Bh,GW_20B,20,Cyclic,,1,0,Wheel_Speed_FR_Valid_Data,,1,0, ,m,u,r,,0..1,,"0: Valid, 1: NotValid",,
20Bh,GW_20B,20,Cyclic,,1,0,Wheel_Speed_FR_Valid_Data,,1,0, ,m,u,r,,0..1,,"0: Valid, 1: NotValid",,
20Bh,GW_20B,20,Cyclic,,1,1,Wheel_Speed_FR_Direction,,2,0, ,m,u,r,,0..3,,"0: Forward, 1: backward, 2: Standstill, 3: Invalid",,
20Bh,GW_20B,20,Cyclic,,1,1,Wheel_Speed_FR_Direction,,2,0, ,m,u,r,,0..3,,"0: Forward, 1: backward, 2: Standstill, 3: Invalid",,
20Bh,GW_20B,20,Cyclic,,1,1,Wheel_Speed_FR_Direction,,2,0, ,m,u,r,,0..3,,"0: Forward, 1: backward, 2: Standstill, 3: Invalid",,
20Bh,GW_20B,20,Cyclic,,1,1,Wheel_Speed_FR_Direction,,2,0, ,m,u,r,,0..3,,"0: Forward, 1: backward, 2: Standstill, 3: Invalid",,
20Bh,GW_20B,20,Cyclic,,1,3,Wheel_Speed_FR_Data,,13,0.00000, ,m,u,r,,0..360,0.05625  km/h,,,
